,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,sentiment
519,"RT @RideLondon: <U+0001F6B5><U+200D><U+2642><U+FE0F> Former European Champion @JonnyBellis will be taking on the Prudential RideLondon-Surrey 100 this year! 

Read the ful…",FALSE,0,NA,13/06/2018 18:03,FALSE,NA,1.00696E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NeilLandscapes,4,TRUE,FALSE,NA,NA,0.696225979
520,RT @StMarys_Careers: “Only a few days to go for you to apply to be part of the Prudential RideLondon Freecycle event on 28 July. If you’d l…,FALSE,0,NA,13/06/2018 17:02,FALSE,NA,1.00694E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MichaelButlin,1,TRUE,FALSE,NA,NA,0.637840295
521,New post: RideLondon-Surrey 2018: New 19-mile event added for younger and newer cyclists https://t.co/R8hIpVZx9i,FALSE,0,NA,13/06/2018 17:00,FALSE,NA,1.00694E+18,NA,"<a href=""http://www.sportsalert.org"" rel=""nofollow"">Adam Avery</a>",sportsalertnews,0,FALSE,FALSE,NA,NA,0.846990809
522,RT @MothersUnion: We recently announced that our @MUChiefExec Bev will be taking on the @RideLondon 2018 challenge! She now has a @JustGivi…,FALSE,0,NA,13/06/2018 16:48,FALSE,NA,1.00694E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bct_mu,8,TRUE,FALSE,NA,NA,0.671661511
523,RT @RideLondon: <U+0001F4FD><U+FE0F> @JonnyBellis will also be giving his expert advice to fellow riders in the lead up to the event with a series of coachin…,FALSE,0,NA,13/06/2018 16:43,FALSE,NA,1.00694E+18,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",WillieHangon,4,TRUE,FALSE,NA,NA,0.750608514
524,Views sought on future of RideLondon-Surrey 100 https://t.co/tct4z3lpTr via @HaslemereH,FALSE,1,NA,13/06/2018 16:37,FALSE,NA,1.00694E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LittleLumpy,0,FALSE,FALSE,NA,NA,0.761112463
525,"RT @RideLondon: <U+0001F6B5><U+200D><U+2642><U+FE0F> Former European Champion @JonnyBellis will be taking on the Prudential RideLondon-Surrey 100 this year! 

Read the ful…",FALSE,0,NA,13/06/2018 16:24,FALSE,NA,1.00694E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",edtutty,4,TRUE,FALSE,NA,NA,0.696225979
526,<U+0001F4FD><U+FE0F> @JonnyBellis will also be giving his expert advice to fellow riders in the lead up to the event with a series of… https://t.co/sBJZ7uvKqy,FALSE,7,RideLondon,13/06/2018 16:23,TRUE,1.00693E+18,1.00694E+18,608158133,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RideLondon,4,FALSE,FALSE,NA,NA,0.749928276
527,"RT @RideLondon: <U+0001F6B5><U+200D><U+2642><U+FE0F> Former European Champion @JonnyBellis will be taking on the Prudential RideLondon-Surrey 100 this year! 

Read the ful…",FALSE,0,NA,13/06/2018 16:22,FALSE,NA,1.00693E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",belliscoaching,4,TRUE,FALSE,NA,NA,0.696225979
528,"RT @RideLondon: <U+0001F6B5><U+200D><U+2642><U+FE0F> Former European Champion @JonnyBellis will be taking on the Prudential RideLondon-Surrey 100 this year! 

Read the ful…",FALSE,0,NA,13/06/2018 16:20,FALSE,NA,1.00693E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JonnyBellis,4,TRUE,FALSE,NA,NA,0.696225979
529,"<U+0001F6B5><U+200D><U+2642><U+FE0F> Former European Champion @JonnyBellis will be taking on the Prudential RideLondon-Surrey 100 this year! 

Read… https://t.co/bAJWfeWnY8",FALSE,6,NA,13/06/2018 16:17,TRUE,NA,1.00693E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RideLondon,4,FALSE,FALSE,NA,NA,0.686644884
530,"#ICYMI This summer, Watch Commander Greg &amp; Firefighter Jamie will be cycling the 100 mile @RideLondon! They're rais… https://t.co/5AB8VPFqfi",FALSE,2,NA,13/06/2018 16:00,TRUE,NA,1.00693E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",cambsfrs,0,FALSE,FALSE,NA,NA,0.74607269
531,“Only a few days to go for you to apply to be part of the Prudential RideLondon Freecycle event on 28 July. If you’… https://t.co/KvkO9QnOml,FALSE,0,NA,13/06/2018 16:00,TRUE,NA,1.00693E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",StMarys_Careers,1,FALSE,FALSE,NA,NA,0.676791022
532,Demoralising headwind on the way back. Hot! Training for RideLondon. @RideLondon #cycling #ridelondon #Fens https://t.co/U0ovgXBRuE,FALSE,3,NA,13/06/2018 15:45,FALSE,NA,1.00693E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Turtleflea1,0,FALSE,FALSE,NA,NA,0.632766904
533,RT @UK_Performance: Sponsor us! Meet and support PerformancePro’s #RideLondon team and help us save lives with the One to One Children’s Fu…,FALSE,0,NA,13/06/2018 15:41,FALSE,NA,1.00692E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MatGrove,1,TRUE,FALSE,NA,NA,0.706013722
534,RT @Heber_Limited: Another Heber #BikeWeekUK post for you- this time looking back at the efforts of our Jamil Stevens in last year's @RideL…,FALSE,0,NA,13/06/2018 15:39,FALSE,NA,1.00692E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RBHCharity,2,TRUE,FALSE,NA,NA,0.59866107
535,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,13/06/2018 15:12,FALSE,NA,1.00692E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",markymark43,15,TRUE,FALSE,NA,NA,0.589732051
536,One week left to get a place for RideLondon 46! Get on your bike and help us provide families with the specialist d… https://t.co/NYmDyNyN2t,FALSE,6,NA,13/06/2018 14:50,TRUE,NA,1.00691E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",DementiaUK,2,FALSE,FALSE,NA,NA,0.574542294
537,It's #DiabetesAwarenessWeek and our Marketing Designer @ScottRNorthway will be taking part in the gruelling 100 mil… https://t.co/PRQduiqLCn,FALSE,4,NA,13/06/2018 14:45,TRUE,NA,1.00691E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",blueapplebunch,0,FALSE,FALSE,NA,NA,0.738256714
538,"Little loop round.
Still battling this damn cold <U+0001F611>
#manflu #cycling #ridelondon https://t.co/WLJXwq2sDL https://t.co/iBkinVcUGG",FALSE,4,NA,13/06/2018 14:23,FALSE,NA,1.0069E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",KippyRunsLondon,0,FALSE,FALSE,NA,NA,0.112072727
539,"Should @RideLondon #Surrey pedal on after 2021 - have your say <U+0001F6B4><U+0001F6B4>
https://t.co/IINi2FZUmH",FALSE,0,NA,13/06/2018 14:13,FALSE,NA,1.0069E+18,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",HaslemereH,0,FALSE,FALSE,NA,NA,0.765279147
540,North Curry RideLondon Training ride https://t.co/ZcWl8FEenY,FALSE,0,NA,13/06/2018 14:00,FALSE,NA,1.0069E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yeovilpostie,0,FALSE,FALSE,NA,NA,0.706455123
541,"In memory of many people close to our hearts who have encountered @prostateuk, we are supporting Neil Barrall and S… https://t.co/xZqUl2X8cG",FALSE,4,NA,13/06/2018 14:00,TRUE,NA,1.0069E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Telecomsworld,0,FALSE,FALSE,NA,NA,0.60379662
542,RT @AllianceCD_NHS: I am fundraising for Core(Guts-UK) in RideLondon 100 mile cycle in July. Diseases of the Liver/Gut and Pancreas don't a…,FALSE,0,NA,13/06/2018 13:53,FALSE,NA,1.0069E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",REvans_Breathe,11,TRUE,FALSE,NA,NA,0.505217975
543,@bloodwise_uk @RideLondon Thanks! Enjoying the training. Craig,FALSE,0,bloodwise_uk,13/06/2018 13:42,FALSE,1.00689E+18,1.00689E+18,102104262,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",craigchis,0,FALSE,FALSE,NA,NA,0.992651902
544,"RT @Pru_UK: Meet @stephencgrant, another of our #PruPeloton members, who tells us about his passion for cycling and why he thinks Prudentia…",FALSE,0,NA,13/06/2018 13:37,FALSE,NA,1.00689E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bckeef,11,TRUE,FALSE,NA,NA,0.599814533
545,"On the 29th July, Simon Minshall will be cycling the 2018 PRUDENTIAL RIDELONDON-SURREY 100 mile in aid of Brass for… https://t.co/K1wePARCdo",FALSE,2,NA,13/06/2018 13:35,TRUE,NA,1.00689E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",britishtrombone,0,FALSE,FALSE,NA,NA,0.694609495
546,RT @Heber_Limited: Another Heber #BikeWeekUK post for you- this time looking back at the efforts of our Jamil Stevens in last year's @RideL…,FALSE,0,NA,13/06/2018 13:19,FALSE,NA,1.00689E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",matthew_collins,2,TRUE,FALSE,NA,NA,0.59866107
547,Another Heber #BikeWeekUK post for you- this time looking back at the efforts of our Jamil Stevens in last year's… https://t.co/lfRRCK5Tph,FALSE,2,NA,13/06/2018 13:18,TRUE,NA,1.00689E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Heber_Limited,2,FALSE,FALSE,NA,NA,0.59866107
548,RT @PancreaticCanUK: Got your place in RideLondon-Surrey 19? Why not ride in support of Pancreatic Cancer UK and help us fund vital researc…,FALSE,0,NA,13/06/2018 13:11,FALSE,NA,1.00689E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lynnquigleywork,3,TRUE,FALSE,NA,NA,0.367883941
549,"@craigchis @RideLondon Thanks so much for your support, Chris! Good luck with the training",FALSE,0,craigchis,13/06/2018 13:05,FALSE,1.00688E+18,1.00689E+18,252609384,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bloodwise_uk,0,FALSE,FALSE,NA,NA,0.945178147
550,RT @PancreaticCanUK: Got your place in RideLondon-Surrey 19? Why not ride in support of Pancreatic Cancer UK and help us fund vital researc…,FALSE,0,NA,13/06/2018 12:54,FALSE,NA,1.00688E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CarrotCakeBites,3,TRUE,FALSE,NA,NA,0.367883941
551,RT @PancreaticCanUK: Got your place in RideLondon-Surrey 19? Why not ride in support of Pancreatic Cancer UK and help us fund vital researc…,FALSE,0,NA,13/06/2018 12:42,FALSE,NA,1.00688E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hughiebhoy66,3,TRUE,FALSE,NA,NA,0.367883941
552,"Meet @stephencgrant, another of our #PruPeloton members, who tells us about his passion for cycling and why he thin… https://t.co/7BaNepiDI8",FALSE,90,NA,13/06/2018 12:39,TRUE,NA,1.00688E+18,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Pru_UK,11,FALSE,FALSE,NA,NA,0.595771804
553,Sponsor us! Meet and support PerformancePro’s #RideLondon team and help us save lives with the One to One Children’… https://t.co/2HpciizQN4,FALSE,0,NA,13/06/2018 12:35,TRUE,NA,1.00688E+18,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",UK_Performance,1,FALSE,FALSE,NA,NA,0.718639729
554,My pasty features don’t suit the sunshiiiiiiine but I’ve just been in the saddle for more than 3 hours. Here’s why… https://t.co/pVXfwfHFTf,FALSE,1,NA,13/06/2018 12:32,TRUE,NA,1.00688E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",craigchis,0,FALSE,FALSE,NA,NA,0.356096184
555,Got your place in RideLondon-Surrey 19? Why not ride in support of Pancreatic Cancer UK and help us fund vital rese… https://t.co/6MHjUDQoXS,FALSE,1,NA,13/06/2018 12:28,TRUE,NA,1.00688E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",PancreaticCanUK,3,FALSE,FALSE,NA,NA,0.383012485
556,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,13/06/2018 12:26,FALSE,NA,1.00688E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shinesportsfc,15,TRUE,FALSE,NA,NA,0.589732051
557,Good to be riding to work every day this week. Need to get fitter for my various charity rides this summer mainly f… https://t.co/uxwVDKZDfD,FALSE,4,NA,13/06/2018 11:15,TRUE,NA,1.00686E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simoncooper62,0,FALSE,FALSE,NA,NA,0.489585234
558,"I am taking part in RideLondon raising money for Diabetes UK, pls sponsor me using the link #TeamDUK https://t.co/GS63kzRSiI",FALSE,0,NA,13/06/2018 11:14,FALSE,NA,1.00686E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mjrlove1,0,FALSE,FALSE,NA,NA,0.460327598
559,"RT @TfLTravelAlerts: Have you signed up for the @RideLondon free cycle yet? <U+0001F6B4> <U+0001F32C><U+FE0F> 

This 8 mile, traffic free route takes you past Buckingha…",FALSE,0,NA,13/06/2018 10:45,FALSE,NA,1.00685E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdStar14,4,TRUE,FALSE,NA,NA,0.698458557
560,"RT @spinalinjuries: Matt has been out training in preparation for this year’s RideLondon 100, where he is raising money as part of #teamSIA…",FALSE,0,NA,13/06/2018 10:40,FALSE,NA,1.00685E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Dazza70Smith,1,TRUE,FALSE,NA,NA,0.447861889
561,RT @AllianceCD_NHS: I am fundraising for Core(Guts-UK) in RideLondon 100 mile cycle in July. Diseases of the Liver/Gut and Pancreas don't a…,FALSE,0,NA,13/06/2018 10:36,FALSE,NA,1.00685E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",snoble6,11,TRUE,FALSE,NA,NA,0.505217975
562,RT @MothersUnion: We recently announced that our @MUChiefExec Bev will be taking on the @RideLondon 2018 challenge! She now has a @JustGivi…,FALSE,0,NA,13/06/2018 10:18,FALSE,NA,1.00684E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NetteOne,8,TRUE,FALSE,NA,NA,0.671661511
563,RT @MothersUnion: We recently announced that our @MUChiefExec Bev will be taking on the @RideLondon 2018 challenge! She now has a @JustGivi…,FALSE,0,NA,13/06/2018 09:29,FALSE,NA,1.00683E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Piglets4mum,8,TRUE,FALSE,NA,NA,0.671661511
564,"From Hernia to Hyde Park.
I am cycling the RideLondon-Surrey 100 miler for @CardboardCitz at the end of July raisin… https://t.co/Czq4bYpFaZ",FALSE,1,NA,13/06/2018 09:14,TRUE,NA,1.00683E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jw_consults,1,FALSE,FALSE,NA,NA,0.571828324
565,"Matt has been out training in preparation for this year’s RideLondon 100, where he is raising money as part of… https://t.co/74r6i01Z0p",FALSE,1,NA,13/06/2018 09:02,TRUE,NA,1.00682E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",spinalinjuries,1,FALSE,FALSE,NA,NA,0.447861889
566,#46DaysToGo - Who's riding their bike today? Getting ready for #RideLondon Register here https://t.co/ypdfHtAiHW,FALSE,0,NA,13/06/2018 09:01,FALSE,NA,1.00682E+18,NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>",nxupdates,0,FALSE,FALSE,NA,NA,0.725228637
567,#46DaysToGo - Who's riding their bike today? Getting ready for #RideLondon https://t.co/gO944WwVOK,FALSE,0,NA,13/06/2018 09:01,FALSE,NA,1.00682E+18,NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>",nxcare,0,FALSE,FALSE,NA,NA,0.733304171
568,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,13/06/2018 08:39,FALSE,NA,1.00682E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lordhirsty,15,TRUE,FALSE,NA,NA,0.589732051
569,@AnnoyedGrunt1 @tourdemanc @RevolutionRides @thetourofcambs @opencycling @HumanRaceEvents @VeloBirmingham… https://t.co/CPz3FuihcK,FALSE,3,AnnoyedGrunt1,13/06/2018 08:14,TRUE,1.00679E+18,1.00681E+18,168244021,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DiscoverAd,1,FALSE,FALSE,NA,NA,0.706455123
570,Happy hump day peeps. Early morning run with the dogs followed by coffee in the sun. All part of the fitness traini… https://t.co/ivq9bwMHPa,FALSE,0,NA,13/06/2018 08:08,TRUE,NA,1.00681E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",markbphilip,0,FALSE,FALSE,NA,NA,0.834500648
571,RT @MothersUnion: We recently announced that our @MUChiefExec Bev will be taking on the @RideLondon 2018 challenge! She now has a @JustGivi…,FALSE,0,NA,13/06/2018 08:07,FALSE,NA,1.00681E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FamiliesFirstMU,8,TRUE,FALSE,NA,NA,0.671661511
572,We recently announced that our @MUChiefExec Bev will be taking on the @RideLondon 2018 challenge! She now has a… https://t.co/sxjjdqUjp3,FALSE,2,NA,13/06/2018 08:00,TRUE,NA,1.00681E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MothersUnion,8,FALSE,FALSE,NA,NA,0.671661511
573,2018 Prudential RideLondon-Surrey 100 https://t.co/KfcNqSoMKp,FALSE,0,NA,13/06/2018 07:47,FALSE,NA,1.00681E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Garwoodfound,0,FALSE,FALSE,NA,NA,0.706455123
574,@AnnoyedGrunt1 @RevolutionRides @thetourofcambs @DiscoverAd @opencycling @HumanRaceEvents @VeloBirmingham… https://t.co/5svG8oWiRT,FALSE,2,AnnoyedGrunt1,13/06/2018 07:42,TRUE,1.00679E+18,1.0068E+18,168244021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tourdemanc,1,FALSE,FALSE,NA,NA,0.706455123
575,"Next year, I will be taking on the following challenges: @tourdemanc , @RevolutionRides ,@thetourofcambs , London t… https://t.co/S6ubdWfwo7",FALSE,6,AnnoyedGrunt1,13/06/2018 06:41,TRUE,1.00679E+18,1.00679E+18,168244021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnoyedGrunt1,1,FALSE,FALSE,NA,NA,0.606322529
576,@RideLondon silly question is there an easy way to check all my entry details I can’t find an entrant log on on your website.,FALSE,0,RideLondon,13/06/2018 06:21,FALSE,NA,1.00678E+18,608158133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",numbr_6,0,FALSE,FALSE,NA,NA,0.727365345
577,@DiabeticQueen1 @RideLondon @GiantSoton @NovoNordiskLive @hargrovescycles If you could DM us with further informati… https://t.co/F9hM1d3ZHg,FALSE,1,DiabeticQueen1,13/06/2018 02:39,TRUE,1.00642E+18,1.00673E+18,382324292,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wiggle_Sport,0,FALSE,FALSE,NA,NA,0.811947647
578,"RT @JeremyJoseph: Today Is @RideLondon Training, 
Attempting 25 Mile Cycle 
Cycling #RideLondon 100 Mile Bike Ride For 2 Causes, 
Please Sp…",FALSE,0,NA,13/06/2018 01:24,FALSE,NA,1.00671E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abiixgrant,2,TRUE,FALSE,NA,NA,0.626660204
579,"RT @TfLTravelAlerts: Have you signed up for the @RideLondon free cycle yet? <U+0001F6B4> <U+0001F32C><U+FE0F> 

This 8 mile, traffic free route takes you past Buckingha…",FALSE,0,NA,12/06/2018 22:09,FALSE,NA,1.00666E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImmyKaur,4,TRUE,FALSE,NA,NA,0.698458557
580,Please help power my pedalling! In under 2 months I’ll be cycling RideLondon to raise money for Asthma UK so they c… https://t.co/OUaitlLAHW,FALSE,0,NA,12/06/2018 20:33,TRUE,NA,1.00664E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k1rst6,0,FALSE,FALSE,NA,NA,0.385101585
581,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,12/06/2018 20:10,FALSE,NA,1.00663E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KDavyYarlington,15,TRUE,FALSE,NA,NA,0.589732051
582,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,12/06/2018 20:05,FALSE,NA,1.00663E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BreanGolf,15,TRUE,FALSE,NA,NA,0.589732051
583,RT @aimeeclark13: Due to personal circumstances I am now doing my @RideLondon event to raise as much as I can for @braintumourrsch Donation…,FALSE,0,NA,12/06/2018 20:05,FALSE,NA,1.00663E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GruffCrowther,30,TRUE,FALSE,NA,NA,0.384154711
584,RT @AllianceCD_NHS: I am fundraising for Core(Guts-UK) in RideLondon 100 mile cycle in July. Diseases of the Liver/Gut and Pancreas don't a…,FALSE,0,NA,12/06/2018 19:55,FALSE,NA,1.00663E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leicnut,11,TRUE,FALSE,NA,NA,0.505217975
585,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,12/06/2018 19:38,FALSE,NA,1.00662E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",martinpaul115,15,TRUE,FALSE,NA,NA,0.589732051
586,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,12/06/2018 19:18,FALSE,NA,1.00662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",87bowers,15,TRUE,FALSE,NA,NA,0.589732051
587,RT @touche011: @Official_BRFC @BRFC_FPA @geoff20man @PFA @FA @nicktanner799 @HamdonGlover @YTFC @BroadcastMoose @NeilQuigley Myself &amp; 4 fri…,FALSE,0,NA,12/06/2018 19:15,FALSE,NA,1.00662E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sweeter1984,15,TRUE,FALSE,NA,NA,0.589732051
588,"@dpcyclecoaching @UKCycleChat @jenny_Hagger @pavbryan I’ve got the Mad Hatter a week from the end of June, Velothon… https://t.co/5nskPbyVTj",FALSE,2,dpcyclecoaching,12/06/2018 19:11,TRUE,1.00661E+18,1.00661E+18,447435996,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WebNosis75,0,FALSE,FALSE,NA,NA,0.403925751
589,@RideLondon Have you sent out transport options email to participants yet? Am sure last year I got it at the end of May. Thanks,FALSE,0,RideLondon,12/06/2018 18:57,FALSE,NA,1.00661E+18,608158133,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gjc353,0,FALSE,FALSE,NA,NA,0.639389927
590,2018 RideLondon 100 - Online fundraising Service https://t.co/2fuOJCPlAt,FALSE,1,NA,12/06/2018 18:55,FALSE,NA,1.00661E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Andrew_Wallwork,0,FALSE,FALSE,NA,NA,0.706455123
591,"I’m doing RideLondon for The Fostering Network, a charity that does amazing stuff and has made a huge difference to… https://t.co/XTGDOYZZHq",FALSE,1,vickijones01,12/06/2018 18:53,TRUE,1.00661E+18,1.00661E+18,101582680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vickijones01,0,FALSE,FALSE,NA,NA,0.77689642
592,@adjury @RideLondon That would be an amazing team effort and moment - Ride On!,FALSE,1,adjury,12/06/2018 18:52,FALSE,1.00661E+18,1.00661E+18,238866975,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GoZwift,0,FALSE,FALSE,NA,NA,0.832159014
593,@RideLondon @GoZwift Loved this session! Hoping to finish the 100 before the wife finishes the 46 love watching her… https://t.co/7m5bld6wBF,FALSE,2,RideLondon,12/06/2018 18:49,TRUE,1.0066E+18,1.00661E+18,608158133,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adjury,0,FALSE,FALSE,NA,NA,0.859413367
594,RideLondon-Surrey 100 https://t.co/kqggHJbOsU,FALSE,1,NA,12/06/2018 18:47,FALSE,NA,1.00661E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vickijones01,0,FALSE,FALSE,NA,NA,0.706455123
595,"<U+26A1><U+FE0F>That's it - thanks for following another Prudential RideLondon @GoZwift Group Workout

Watch back here<U+0001F449>… https://t.co/LygWbIYDGB",FALSE,2,RideLondon,12/06/2018 18:30,TRUE,1.0066E+18,1.0066E+18,608158133,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RideLondon,0,FALSE,FALSE,NA,NA,0.896302309
